Date,Open,High,Low,Close,Volume,Company
17-01-2014,216.7,220.8,216.6,217.1,645915,Titan
20-01-2014,216.1,218,215,216.5,392820,Titan
21-01-2014,217,220.3,216.1,217.8,875408,Titan
22-01-2014,217.2,219.3,216.3,217.4,656092,Titan
23-01-2014,216.8,227.4,216.2,225.4,2570554,Titan
24-01-2014,226.4,227.9,218,218.7,2042034,Titan
27-01-2014,217,218,212.4,215.9,830741,Titan
28-01-2014,216.5,218.6,215,217,440878,Titan
29-01-2014,218.4,219,212,214.7,1075952,Titan
30-01-2014,210,224.4,202.5,222.8,5930481,Titan
31-01-2014,222.8,223.5,216.7,221.6,1223691,Titan
03-02-2014,220.2,227.5,218.7,220,1428280,Titan
04-02-2014,218.7,225.9,217.1,221.8,1093372,Titan
05-02-2014,221.2,224,219,220.9,545189,Titan
06-02-2014,221.9,226.2,219.4,225.6,977396,Titan
07-02-2014,226.1,228.6,223.2,225.7,1025574,Titan
10-02-2014,225,233.8,223.6,231,1757160,Titan
11-02-2014,231.3,235.7,230.1,232.3,1510573,Titan
12-02-2014,233,233.8,228.6,230.3,714283,Titan
13-02-2014,230,232,226.6,229.4,755689,Titan
14-02-2014,230,232.6,226.7,231.6,723069,Titan
17-02-2014,233.7,236.3,225.2,229,2328888,Titan
18-02-2014,231,231,226,228.7,609396,Titan
20-02-2014,233,237.8,231.1,234.2,1303544,Titan
21-02-2014,235.2,236.8,232.8,234.1,691017,Titan
24-02-2014,234.7,237.5,231.5,235.7,729670,Titan
25-02-2014,237.4,244.3,236.5,243.2,2388002,Titan
26-02-2014,244.5,247.3,242.5,245.6,1495138,Titan
28-02-2014,246.1,246.9,240.1,242.5,716553,Titan
03-03-2014,242.5,251.5,239.5,249.3,2029854,Titan
04-03-2014,250.5,258.4,250.3,254.8,2544333,Titan
05-03-2014,252.6,252.9,244,245.7,1424629,Titan
06-03-2014,245.6,250.6,243.2,246.8,1075669,Titan
07-03-2014,249.6,256.4,246,255,1893634,Titan
10-03-2014,254,258.5,249.3,250.6,1527237,Titan
11-03-2014,252.3,254.5,247,248.8,1189688,Titan
12-03-2014,248.5,257,248.4,252.3,1350784,Titan
13-03-2014,254,258.5,248.4,251.7,1672077,Titan
14-03-2014,251.8,254.4,248.5,253.2,653400,Titan
18-03-2014,255,257,253.2,255.4,1294867,Titan
19-03-2014,256,257.3,251.6,254.9,829853,Titan
20-03-2014,257,262.5,252,253.4,2161044,Titan
21-03-2014,256.4,257.4,253.4,255,948531,Titan
24-03-2014,254.3,258.5,251.2,252.9,637996,Titan
25-03-2014,253.1,257.3,253.1,255.4,654922,Titan
26-03-2014,256,256.9,248.2,248.8,658823,Titan
27-03-2014,249.2,254.7,246.1,253.8,1316243,Titan
28-03-2014,254.8,256.1,250.4,253.2,674424,Titan
31-03-2014,255,268.4,254.1,262.7,2092440,Titan
01-04-2014,266.5,268,260.6,265.2,986673,Titan
02-04-2014,266.5,267,263,265.4,357890,Titan
03-04-2014,266,270.9,263,268,1540496,Titan
04-04-2014,270.1,274.3,266,269.8,961371,Titan
07-04-2014,269,269,260.1,262.8,856375,Titan
09-04-2014,263.1,265.9,261.9,264.3,832258,Titan
10-04-2014,263.2,267.9,262.2,263,638846,Titan
11-04-2014,262,266.4,261.5,262.8,470768,Titan
15-04-2014,260.4,265.3,255.5,257.4,667585,Titan
16-04-2014,257,262,254.6,255.7,580798,Titan
17-04-2014,256,259,255.3,257.2,426231,Titan
21-04-2014,255,262.7,254.1,259.5,785424,Titan
22-04-2014,259.4,264.8,258.1,261.3,931899,Titan
23-04-2014,262,266.5,251.5,255,3942894,Titan
25-04-2014,255,259.9,253,258.2,724290,Titan
28-04-2014,258,259.8,255.3,258.3,400140,Titan
29-04-2014,258.5,262.2,255.7,260,516059,Titan
